Account ID,Username,Platform,Follower Count,Posts Per Week,Engagement Rate,Ad Spend (USD),Conversion Rate,Campaign Reach
7518.0,harrisjacob,LinkedIn,694011.0,1.0,0.0986,729.55,0.046,29562.0
7519.0,katherinechristian,Twitter,909366.0,2.0,,,,5146.0
7520.0,edward01,TikTok,460580.0,4.0,0.102,356.3,0.0326,44413.0
7521.0,,LinkedIn,495850.0,3.0,0.0642,250.31,,45553.0
7522.0,jason52,Instagram,880368.0,4.0,0.0986,387.68,0.0415,46815.0
7523.0,wcolon,Facebook,630519.0,5.0,0.0986,497.29,0.0174,7105.0
7524.0,jennifer53,Twitter,605302.0,4.0,0.102,174.81,0.024,23728.0
7525.0,baileykerry,,868414.0,7.0,0.102,505.51,0.0484,35554.0
7526.0,bakerchristina,Twitter,733668.0,7.0,0.102,358.83,0.0245,23027.0
7527.0,cynthia25,Instagram,862869.0,5.0,0.0986,129.94,0.0152,33672.0
7528.0,,,164845.0,1.0,0.0986,713.93,0.041,8129.0
7529.0,gstone,Twitter,454885.0,5.0,0.0856,742.79,0.0413,23155.0
7530.0,lawrencejulie,TikTok,762663.0,,0.0856,,0.0419,11908.0
7531.0,patricia15,Facebook,280276.0,2.0,0.0834,877.89,0.0143,14279.0
7532.0,christie73,Instagram,585266.0,4.0,0.102,405.98,0.0321,13580.0
7533.0,megan53,Facebook,263786.0,7.0,0.102,880.42,0.0126,27804.0
7534.0,coxbrenda,Twitter,743245.0,5.0,0.102,798.27,0.0238,49511.0
7535.0,kellidaniel,Facebook,691068.0,5.0,0.0834,646.61,0.0384,
7536.0,marissa77,Facebook,144638.0,7.0,0.0986,125.06,0.0186,23320.0
7537.0,henry84,,322485.0,2.0,,247.27,0.0267,46508.0
7538.0,lisabarber,Twitter,248179.0,3.0,0.0986,965.86,0.0494,23713.0
7539.0,carterelizabeth,Instagram,850818.0,1.0,0.0856,177.32,0.0307,20585.0
7540.0,paul06,Facebook,47799.0,2.0,0.0642,76.36,0.0107,23088.0
7541.0,yhahn,Instagram,328444.0,6.0,0.0834,105.5,0.0119,43773.0
7542.0,jmiller,,524685.0,6.0,0.102,,0.0128,40294.0
7543.0,samanthaallen,Instagram,724826.0,6.0,0.102,493.46,0.0468,25794.0
7544.0,connie46,LinkedIn,495700.0,4.0,0.102,515.08,0.0229,26946.0
7545.0,ericmiller,LinkedIn,55853.0,1.0,0.0986,970.21,0.0193,30524.0
7546.0,jennifersanchez,TikTok,301675.0,6.0,0.0986,176.28,0.0454,
7547.0,mckenzieadam,Instagram,322237.0,3.0,0.0986,528.64,0.0488,20887.0
7548.0,claudiaferrell,Instagram,840737.0,5.0,0.0986,841.85,0.0273,36419.0
7549.0,,Twitter,344906.0,4.0,,578.63,0.011,46945.0
7550.0,fwalker,LinkedIn,936158.0,3.0,0.0834,85.8,0.0379,3227.0
7551.0,fwalker,TikTok,41710.0,7.0,0.102,376.75,0.0424,31233.0
7552.0,carpenterpamela,Twitter,276039.0,2.0,0.0834,742.39,0.0286,25990.0
7553.0,edwardthomas,,916422.0,7.0,0.0834,423.83,0.0122,14394.0
7554.0,ruth02,Instagram,731828.0,4.0,0.0986,,0.0443,27055.0
7555.0,laura55,Twitter,927545.0,2.0,0.0986,626.67,0.0421,39390.0
7556.0,timothyrandall,Twitter,669504.0,3.0,0.0642,,0.0418,37743.0
7557.0,,LinkedIn,69097.0,7.0,0.0856,125.06,0.0226,24369.0
7558.0,tmcdaniel,TikTok,139344.0,7.0,0.102,269.7,0.0335,9469.0
7559.0,gracegay,Instagram,212863.0,1.0,0.0856,128.61,0.0181,49248.0
7560.0,julianfisher,LinkedIn,200313.0,3.0,0.0986,370.12,0.0267,41435.0
7561.0,christopherknox,Instagram,395237.0,6.0,0.0834,212.36,0.0144,22059.0
,alvarezdanielle,LinkedIn,186627.0,7.0,0.0642,,0.0186,4448.0
7563.0,sparker,Instagram,659532.0,6.0,0.0642,669.64,0.0328,5662.0
7564.0,kdavis,TikTok,506571.0,5.0,0.102,,0.0318,30663.0
7565.0,yrodriguez,LinkedIn,879944.0,1.0,0.0856,672.69,0.0361,20734.0
,conradlaura,LinkedIn,471241.0,7.0,0.0986,420.51,0.036,19434.0
7567.0,kaitlynvalentine,,,3.0,0.0642,310.36,0.0378,44898.0
7568.0,morganmelanie,Facebook,676998.0,5.0,0.0856,600.46,0.0314,9580.0
7569.0,tristanpearson,LinkedIn,177225.0,5.0,0.102,867.57,0.0367,1114.0
7570.0,mike15,TikTok,523649.0,7.0,0.102,387.36,0.0464,23611.0
7571.0,ruth02,Instagram,210337.0,3.0,0.102,139.63,0.0265,41994.0
7572.0,qcannon,Facebook,139376.0,7.0,0.0642,75.54,0.015,3806.0
7573.0,allison03,LinkedIn,500585.0,5.0,0.0834,699.97,0.0247,37653.0
,jonesjerry,Facebook,634866.0,1.0,0.0642,993.14,,28827.0
7575.0,millerjill,Twitter,804205.0,1.0,0.0834,691.48,0.0251,21150.0
7576.0,,Instagram,327411.0,6.0,0.0856,540.02,0.0434,23258.0
7577.0,peggymunoz,Twitter,998216.0,6.0,0.0642,456.61,0.0456,22037.0
7578.0,rmcpherson,Twitter,245700.0,5.0,0.0856,216.01,0.0125,12592.0
7579.0,nvincent,Instagram,54501.0,7.0,0.102,753.84,0.0175,19169.0
7580.0,jamiejones,Twitter,,6.0,0.0834,703.39,0.0216,27881.0
7581.0,omorgan,LinkedIn,158445.0,5.0,0.0834,647.76,0.0416,46062.0
7582.0,victorsmith,Instagram,695727.0,2.0,0.0986,797.64,0.0373,2285.0
7583.0,donaldthompson,Facebook,718699.0,5.0,0.0642,104.69,0.0473,
7584.0,ijohnson,Instagram,900473.0,4.0,0.102,630.47,0.0262,
7585.0,martinjoseph,Instagram,301332.0,7.0,0.102,568.9,,8244.0
7586.0,rebekah51,LinkedIn,929469.0,6.0,0.0986,129.94,0.0283,47765.0
7587.0,joshua92,LinkedIn,573576.0,1.0,0.102,,0.0328,10384.0
7588.0,,,596813.0,5.0,0.102,243.95,0.0433,46994.0
7589.0,barneszachary,LinkedIn,550886.0,3.0,0.0856,804.4,0.0417,22122.0
7590.0,dannylee,Twitter,361136.0,2.0,0.102,,0.0347,16070.0
7591.0,jilliannielsen,TikTok,,1.0,0.102,250.33,0.0397,46704.0
7592.0,snyderryan,Facebook,368081.0,4.0,0.0834,,0.0237,3818.0
7593.0,treynolds,Twitter,237224.0,3.0,0.0642,995.14,0.0343,44446.0
7594.0,harrislisa,Instagram,153440.0,,0.0834,942.87,0.0205,42323.0
7595.0,flemingrichard,Instagram,107441.0,1.0,0.0642,785.4,0.0288,37366.0
,kayla25,Facebook,865037.0,,0.0834,692.69,0.0213,33535.0
,brookegalloway,Facebook,737567.0,1.0,0.0856,993.52,0.0281,
7598.0,william00,Facebook,541943.0,5.0,0.0642,672.02,0.0424,27654.0
7599.0,yrodriguez,Facebook,556581.0,3.0,0.0642,584.37,0.0272,16130.0
7600.0,tammy29,LinkedIn,500390.0,4.0,0.0834,637.73,0.0429,2980.0
7601.0,owensnatalie,,141359.0,2.0,0.0986,769.94,0.0107,48629.0
7602.0,carterelizabeth,LinkedIn,844210.0,1.0,0.0642,,0.0278,2602.0
7603.0,sharondillon,Facebook,722826.0,5.0,0.102,,0.0142,27980.0
7604.0,samanthasmith,Twitter,318638.0,6.0,0.0986,612.95,0.0161,37845.0
7605.0,xcruz,TikTok,173807.0,4.0,0.0834,666.13,0.0155,9723.0
7606.0,,Instagram,149062.0,7.0,0.0834,555.7,,6005.0
7607.0,austingarza,,9293.0,3.0,0.0856,880.42,0.0272,32429.0
7608.0,mcintoshrobert,Twitter,399163.0,7.0,0.0834,612.83,0.0341,19561.0
7609.0,monroedavid,Instagram,112445.0,1.0,0.0856,987.0,0.02,44878.0
7610.0,,Twitter,590771.0,3.0,0.0986,890.31,0.0205,16432.0
7611.0,henry84,Twitter,629450.0,1.0,0.102,948.68,0.0223,32469.0
7612.0,jonathanherman,Instagram,382819.0,4.0,0.102,919.28,0.0163,42004.0
7613.0,brian17,Facebook,758872.0,6.0,0.0986,903.99,0.0259,9957.0
,conradlaura,Twitter,956283.0,5.0,0.0856,142.56,0.0406,42235.0
7615.0,robin74,Facebook,393511.0,,0.0986,456.74,0.0197,11116.0
7616.0,uflowers,Facebook,367806.0,6.0,0.102,973.57,0.0341,3473.0
7617.0,thomasjonathan,TikTok,144342.0,6.0,0.102,645.84,0.0283,46463.0
7618.0,tylermartin,TikTok,29215.0,1.0,0.0986,718.41,0.0118,38738.0
7619.0,taylorcooper,LinkedIn,228058.0,6.0,0.0642,128.61,0.0235,26360.0
7620.0,ggonzales,LinkedIn,940024.0,6.0,0.102,317.31,0.0127,46611.0
7621.0,wwatson,Twitter,162250.0,4.0,0.0986,775.97,0.0321,20628.0
7622.0,markguzman,Facebook,168922.0,2.0,0.102,962.84,0.0197,26136.0
7623.0,muellerolivia,Twitter,,6.0,0.0856,405.98,0.0402,22119.0
,clementsdevin,Instagram,345338.0,7.0,0.102,176.28,0.0166,37750.0
7625.0,rachelsnyder,TikTok,737854.0,3.0,0.0834,,,11961.0
7626.0,mitchellpatrick,Instagram,293926.0,6.0,0.0856,993.14,0.0335,2405.0
7627.0,kenneth67,TikTok,533387.0,5.0,0.0856,772.09,0.0347,
7628.0,jamiejones,TikTok,127144.0,6.0,0.102,454.84,0.0357,5417.0
7629.0,hdavis,LinkedIn,54449.0,6.0,0.0986,822.36,0.0149,41349.0
7630.0,robertsanders,Twitter,357688.0,,0.0834,286.58,0.0183,39736.0
7631.0,jenniferthornton,Facebook,202063.0,4.0,0.0856,,,15711.0
7632.0,gregoryrodriguez,TikTok,424192.0,6.0,0.0834,397.7,0.0427,1010.0
7633.0,debbieharris,TikTok,507836.0,7.0,0.0856,248.25,0.0298,33060.0
7634.0,ewalters,Instagram,435248.0,4.0,0.0642,265.2,0.0198,31722.0
7635.0,jonesjerry,Twitter,894496.0,7.0,0.102,160.84,0.0405,36943.0
7636.0,johnwilkinson,TikTok,361163.0,3.0,0.102,903.94,0.0354,17720.0
7637.0,ellenmitchell,Twitter,756415.0,6.0,0.102,498.58,0.0429,24917.0
,amyperez,Twitter,967917.0,7.0,0.0986,159.96,0.0138,
7639.0,angela07,Facebook,115254.0,2.0,0.102,265.2,0.019,28338.0
7640.0,brianna64,TikTok,724812.0,2.0,0.0986,784.57,0.0272,30013.0
7641.0,campbelljose,Twitter,837701.0,4.0,,570.51,0.0406,26667.0
7642.0,jaclyn79,Facebook,793755.0,3.0,,867.62,0.05,9758.0
7643.0,hawkinskelly,TikTok,274596.0,2.0,0.0834,798.0,0.0174,5594.0
7644.0,lrodgers,Twitter,879681.0,2.0,0.102,84.87,0.0311,16292.0
7645.0,bettyray,Twitter,50841.0,4.0,0.0834,85.1,0.0451,44555.0
7646.0,johnsonkelly,TikTok,25809.0,5.0,0.0834,358.83,0.0309,27539.0
7647.0,hlong,Instagram,606236.0,4.0,0.0986,94.05,0.046,34479.0
7648.0,mccoykaren,TikTok,835048.0,1.0,0.102,672.69,0.0213,15813.0
7649.0,blackburnanthony,Twitter,353701.0,5.0,0.0856,946.08,0.0192,14573.0
7650.0,carpenterpamela,LinkedIn,253183.0,7.0,0.0834,573.91,0.0363,12428.0
7651.0,sancheztroy,Twitter,21982.0,1.0,0.0834,117.15,0.0196,8748.0
7652.0,lisamorrow,Instagram,962706.0,4.0,0.0834,479.34,0.0255,44993.0
7653.0,amanda19,LinkedIn,902220.0,2.0,0.0642,555.7,0.0477,
7654.0,qfisher,Instagram,599643.0,1.0,0.0834,539.69,0.0275,17373.0
7655.0,debbie61,LinkedIn,978659.0,1.0,0.0856,933.25,0.0175,5399.0
7656.0,kristinwilson,Instagram,965059.0,5.0,0.0642,,0.0113,23212.0
7657.0,tjohnson,TikTok,408747.0,4.0,0.0986,864.3,0.0307,4051.0
7658.0,ycole,LinkedIn,230567.0,7.0,0.0642,731.75,0.0442,31387.0
7659.0,zobrien,Twitter,553478.0,6.0,0.102,767.52,0.0115,16902.0
7660.0,qperkins,TikTok,663611.0,4.0,0.0834,169.32,0.03,2147.0
7661.0,yweaver,TikTok,261052.0,4.0,0.0834,296.14,0.0204,18465.0
7662.0,katherinechristian,TikTok,891094.0,6.0,0.0642,315.9,0.0479,46740.0
7663.0,elizabethelliott,Twitter,130296.0,3.0,0.0642,976.76,0.0245,
7664.0,mcintoshrobert,Twitter,724758.0,1.0,,682.99,0.0427,31463.0
7665.0,melissa93,Twitter,367035.0,5.0,0.0986,645.84,0.0494,20097.0
7666.0,kjohns,LinkedIn,573708.0,5.0,0.0834,914.72,0.0445,7645.0
7667.0,tinajones,Facebook,639462.0,3.0,0.102,565.07,0.0485,3042.0
7668.0,johnsonroberto,TikTok,713891.0,,0.0856,973.44,0.0143,12831.0
7669.0,pamelagonzalez,Twitter,,4.0,0.0856,514.07,0.0274,22449.0
7670.0,patriciabutler,,659280.0,5.0,0.0834,411.63,0.0304,12922.0
7671.0,vdavila,Facebook,711975.0,6.0,0.0856,110.12,0.0341,47594.0
7672.0,smurray,Twitter,749509.0,2.0,0.0642,928.25,0.044,30825.0
7673.0,nathandouglas,TikTok,482724.0,4.0,0.102,,0.0283,12147.0
7674.0,flowerschristine,,176019.0,5.0,0.0642,587.97,0.0244,32177.0
7675.0,johnsoncourtney,Facebook,638770.0,6.0,0.0642,64.51,0.0321,39282.0
7676.0,jennifersanchez,LinkedIn,689076.0,3.0,0.0642,808.23,0.0459,39195.0
7677.0,daltonmichael,Twitter,106344.0,1.0,0.0834,370.12,0.0272,27623.0
,asantos,TikTok,159854.0,1.0,0.102,217.72,0.0385,13367.0
7679.0,amberhanson,Twitter,959479.0,3.0,0.102,522.77,0.0341,36613.0
7680.0,ogarcia,TikTok,265340.0,7.0,0.0986,361.46,0.0118,5875.0
7681.0,juliepayne,Facebook,19639.0,4.0,0.0834,285.16,0.0379,36521.0
7682.0,smithsusan,Facebook,426949.0,2.0,0.0834,573.41,0.016,30857.0
7683.0,debbie61,LinkedIn,913618.0,1.0,0.0642,808.23,0.0233,38335.0
7684.0,hawkinskelly,TikTok,909381.0,2.0,0.0642,214.7,0.0216,4940.0
7685.0,johncarpenter,LinkedIn,697698.0,4.0,0.0856,584.37,0.0176,9807.0
7686.0,combsstephanie,Instagram,427607.0,6.0,,194.55,0.0186,28985.0
,rebekah51,LinkedIn,208820.0,6.0,0.102,542.96,0.0181,34863.0
7688.0,john57,Twitter,949819.0,1.0,0.0986,422.04,0.0412,11491.0
7689.0,jmiller,Facebook,105644.0,1.0,,881.85,0.016,1996.0
7690.0,brian06,LinkedIn,323833.0,7.0,0.102,187.74,0.042,33566.0
7691.0,nwalsh,,829558.0,5.0,0.0642,238.74,0.0191,45078.0
7692.0,,LinkedIn,931409.0,2.0,0.102,614.04,0.0255,27745.0
7693.0,,Facebook,105650.0,6.0,0.0986,,0.0244,23052.0
7694.0,nicole57,Facebook,,3.0,0.0642,274.15,0.0479,16171.0
7695.0,nicole57,Facebook,737469.0,4.0,0.0986,875.2,0.0258,33871.0
7696.0,stephanie37,Instagram,647310.0,5.0,0.102,836.59,0.0206,19628.0
7697.0,,Instagram,552403.0,3.0,0.0986,405.98,0.0197,36446.0
7698.0,jonathan39,TikTok,581756.0,1.0,0.0986,516.15,0.0113,41324.0
7699.0,thomasortega,LinkedIn,240918.0,4.0,0.0642,376.75,0.0259,49813.0
7700.0,tgraham,Twitter,153349.0,7.0,0.102,332.66,0.048,36410.0
7701.0,johnwilson,Twitter,,4.0,0.102,184.93,0.0167,44166.0
7702.0,nelsonalfred,Facebook,694810.0,2.0,,772.09,0.0398,17198.0
7703.0,hunterbriana,LinkedIn,723415.0,2.0,0.0856,841.85,0.0261,42053.0
7704.0,smithjulian,Facebook,356851.0,2.0,0.0856,915.43,0.0161,39305.0
7705.0,corymann,TikTok,203164.0,4.0,0.0642,245.68,0.0242,4703.0
7706.0,kstewart,Twitter,264252.0,5.0,0.0856,390.54,0.0391,47135.0
7707.0,millerjill,Facebook,18673.0,6.0,0.0856,946.08,0.041,3550.0
7708.0,mjones,Instagram,971600.0,5.0,,53.54,0.0227,19210.0
7709.0,christianamy,Twitter,77763.0,3.0,0.0834,119.48,0.0191,37573.0
7710.0,tprice,Instagram,873306.0,7.0,0.0834,529.18,0.0277,42316.0
,johnsongregory,Twitter,10734.0,2.0,0.0642,817.09,0.0297,18598.0
7712.0,oprice,TikTok,670841.0,4.0,,274.72,0.0175,37789.0
7713.0,huberharold,Instagram,497771.0,6.0,0.0642,968.85,0.0401,17036.0
7714.0,bprice,LinkedIn,719413.0,1.0,0.0642,966.97,0.0499,35841.0
7715.0,stephen98,TikTok,645004.0,1.0,0.0986,323.15,0.023,4171.0
7716.0,tiffanyferrell,TikTok,37927.0,5.0,0.0986,630.77,0.0351,19376.0
7717.0,rachelsnyder,Instagram,822336.0,3.0,0.102,667.05,0.0113,19834.0
7718.0,andrewgregory,LinkedIn,375481.0,2.0,0.0856,882.09,0.0286,9325.0
7719.0,vrussell,Instagram,367183.0,6.0,0.0856,450.62,0.05,42646.0
7720.0,michaeldavis,Twitter,710409.0,5.0,0.0856,617.49,0.0228,27629.0
7721.0,garrettelizabeth,LinkedIn,493949.0,1.0,0.0834,637.73,0.0285,1881.0
7722.0,william00,Instagram,702480.0,3.0,0.102,376.11,0.0493,1897.0
7723.0,teresageorge,LinkedIn,929763.0,3.0,0.0856,537.16,0.0327,31401.0
7724.0,crosslaura,Instagram,244922.0,,0.0986,763.11,0.0143,36468.0
7725.0,,Twitter,828929.0,1.0,0.0986,683.43,0.0221,26292.0
7726.0,gsanchez,Facebook,932183.0,6.0,0.0986,913.87,0.0452,17811.0
,dhouse,Twitter,702305.0,5.0,0.0834,494.5,0.0188,8792.0
7728.0,hayespamela,Instagram,581180.0,3.0,0.102,869.07,0.0239,37826.0
7729.0,jade86,Facebook,110540.0,3.0,0.102,555.7,,44652.0
7730.0,corydavis,Twitter,235865.0,2.0,0.102,931.61,0.041,18991.0
7731.0,jennifersanchez,TikTok,293105.0,3.0,0.102,241.52,0.0426,13492.0
7732.0,amyperez,Twitter,689563.0,2.0,0.0834,584.37,0.0196,28667.0
7733.0,,TikTok,229472.0,2.0,0.0986,685.4,0.0334,48107.0
,qhobbs,Instagram,654086.0,1.0,0.102,877.89,0.0244,22777.0
7735.0,kevin83,Facebook,797908.0,5.0,0.0856,641.6,0.0273,29609.0
,,Instagram,142485.0,6.0,0.102,286.58,0.0415,26727.0
7737.0,kevinblack,LinkedIn,490619.0,7.0,0.0834,557.76,0.0353,22784.0
7738.0,tmarquez,Twitter,622939.0,,0.102,472.93,0.0412,36580.0
7739.0,doughertyaustin,Twitter,844559.0,6.0,0.0986,640.55,0.0177,11705.0
7740.0,fshaw,LinkedIn,918686.0,3.0,0.0834,441.13,0.0481,41895.0
7741.0,fshaw,TikTok,277314.0,5.0,0.0986,52.48,0.0208,48858.0
,kennedykayla,Facebook,150419.0,5.0,,947.76,0.0424,17006.0
7743.0,rshort,Facebook,347353.0,1.0,0.0642,459.55,0.028,10970.0
7744.0,skinnerjacob,Facebook,357254.0,2.0,0.102,,0.0143,38664.0
7745.0,qsmith,LinkedIn,736646.0,1.0,,985.46,0.0314,37178.0
7746.0,michael40,Twitter,130798.0,2.0,0.0856,672.02,0.0341,45463.0
7747.0,sheila33,Instagram,875609.0,4.0,,397.29,0.0193,31328.0
7748.0,,Twitter,714231.0,1.0,0.102,741.67,0.0168,9451.0
7749.0,jeffersonmason,Twitter,465966.0,5.0,0.0986,307.41,0.0105,29070.0
7750.0,uclark,Instagram,476732.0,5.0,0.102,126.59,0.0314,44825.0
7751.0,leemorales,,362788.0,3.0,0.0856,105.12,0.0262,10663.0
,hernandezvanessa,Facebook,275236.0,7.0,0.0834,485.39,0.0186,34275.0
7753.0,virginia09,LinkedIn,736797.0,6.0,0.0986,793.72,0.0419,21225.0
7754.0,amanda20,LinkedIn,1826.0,1.0,0.0642,895.84,0.0108,38573.0
7755.0,yvettepotts,TikTok,858292.0,5.0,0.102,400.61,0.0458,42739.0
7756.0,timothy62,Instagram,660036.0,3.0,0.0642,376.11,0.0429,21709.0
7757.0,michael22,LinkedIn,573070.0,5.0,0.0856,349.32,0.0452,16406.0
7758.0,omorgan,Facebook,325794.0,1.0,0.0642,967.56,0.038,12773.0
,vmorales,Twitter,296054.0,7.0,0.0642,383.32,0.0193,9357.0
7760.0,owenskeith,Facebook,97383.0,5.0,0.102,492.15,0.0237,34663.0
7761.0,deandawn,Instagram,84409.0,1.0,0.0856,449.39,0.0265,27948.0
7762.0,bettyray,Facebook,355543.0,2.0,0.0834,129.94,0.0258,38658.0
7763.0,ogarcia,LinkedIn,161863.0,7.0,0.0834,933.92,0.0369,38943.0
7764.0,gracegay,Instagram,75890.0,3.0,0.102,676.94,0.0192,28519.0
7765.0,mariapatel,Facebook,622126.0,6.0,0.0986,969.55,0.0201,15253.0
7766.0,timothyrandall,TikTok,337668.0,5.0,0.0986,932.62,0.0272,41665.0
7767.0,,Instagram,185800.0,6.0,0.0642,638.08,0.0423,
7768.0,matthewtaylor,Facebook,890662.0,7.0,,70.66,0.0221,29074.0
7769.0,xmacias,TikTok,584604.0,5.0,0.0856,259.06,0.0234,14562.0
7770.0,patty20,Instagram,691682.0,4.0,0.0986,869.07,0.0363,28710.0
7771.0,sriley,LinkedIn,129360.0,5.0,0.0834,944.87,0.0325,3898.0
7772.0,,TikTok,485556.0,4.0,0.0986,533.08,0.0123,29213.0
7773.0,jose67,LinkedIn,159651.0,6.0,0.0642,938.98,0.015,8936.0
7774.0,brian17,Facebook,292847.0,5.0,0.0834,270.91,0.0353,34222.0
7775.0,cody87,Facebook,526427.0,5.0,0.102,176.47,0.015,17905.0
7776.0,klee,Twitter,600042.0,6.0,0.0856,507.13,0.0221,5081.0
7777.0,ireyes,LinkedIn,758837.0,,0.102,285.16,0.0196,34823.0
7778.0,martinerica,Instagram,978998.0,2.0,0.0856,459.55,0.0278,48294.0
7779.0,erikthomas,Facebook,269184.0,6.0,0.0986,287.9,0.0393,12226.0
7780.0,stephen63,Instagram,99518.0,3.0,0.0986,245.68,0.0201,4186.0
7781.0,stonecharles,Twitter,210637.0,2.0,0.102,752.14,0.0118,26673.0
7782.0,owensnatalie,Instagram,288942.0,7.0,0.0986,456.74,0.0497,6820.0
7783.0,justin17,Twitter,761729.0,6.0,0.102,,,48366.0
7784.0,stephaniehouse,TikTok,159096.0,4.0,0.0642,800.15,0.0226,46238.0
7785.0,romerocalvin,Instagram,822447.0,1.0,0.0642,587.97,0.0245,41910.0
7786.0,lori07,Facebook,370809.0,6.0,0.0856,789.0,0.0189,1490.0
7787.0,david22,Facebook,163991.0,5.0,0.102,134.83,0.0107,29526.0
7788.0,christianamy,TikTok,668528.0,3.0,0.102,103.51,0.0258,19601.0
7789.0,ujones,TikTok,362480.0,6.0,0.102,411.29,0.0335,4675.0
7790.0,shanejohnson,LinkedIn,518399.0,3.0,0.0834,327.81,0.0269,31364.0
7791.0,kanebrenda,Twitter,618136.0,4.0,0.102,55.4,0.0197,34026.0
7792.0,dmiller,Instagram,531921.0,5.0,0.0642,135.84,,
7793.0,blackwellandrew,Facebook,228650.0,5.0,0.0642,394.17,0.013,28321.0
7794.0,harrislisa,LinkedIn,458545.0,,0.0856,580.89,0.0147,4531.0
7795.0,cbrown,Facebook,470929.0,7.0,0.0856,853.81,0.0253,35645.0
7796.0,calhounrenee,TikTok,927869.0,1.0,0.0986,129.24,0.0191,14542.0
7797.0,lisamorrow,,65345.0,1.0,0.0834,548.5,0.038,18544.0
7798.0,nicholas41,Twitter,372915.0,3.0,0.0986,176.28,0.0239,20550.0
7799.0,stephen81,TikTok,805002.0,6.0,0.0856,386.94,0.0332,20566.0
,douglasalice,Twitter,253218.0,3.0,0.102,683.43,0.0307,1580.0
7801.0,amanda27,Facebook,820375.0,6.0,,83.12,0.0227,
7802.0,amanda27,Facebook,720495.0,5.0,0.0856,842.79,0.0299,16857.0
7803.0,perryrichard,LinkedIn,197873.0,7.0,0.0986,136.78,,36776.0
7804.0,treynolds,Facebook,980134.0,3.0,0.0856,526.82,0.0163,37477.0
7805.0,samanthajohnson,Facebook,880708.0,1.0,,,0.0136,28885.0
7806.0,aryan,Facebook,,2.0,0.0986,283.03,0.0301,24942.0
7807.0,david22,LinkedIn,504237.0,1.0,0.0642,269.91,0.0472,49415.0
7808.0,fkelly,Instagram,368054.0,4.0,0.102,985.34,0.0273,30256.0
7809.0,kevin80,TikTok,,6.0,0.0834,298.05,0.0133,
,sonya64,LinkedIn,449421.0,6.0,0.0856,317.31,0.0321,33304.0
7811.0,harrismichael,LinkedIn,508269.0,3.0,0.102,152.25,0.0312,36978.0
7812.0,murphytabitha,Instagram,211034.0,2.0,0.0642,925.27,0.0405,8055.0
7813.0,,Instagram,459179.0,4.0,0.0642,609.25,0.0445,32547.0
7814.0,racheldodson,Facebook,438493.0,5.0,0.0834,578.37,0.0234,31059.0
7815.0,chavezcourtney,,255854.0,2.0,0.0986,402.13,0.0364,1764.0
7816.0,scott72,Instagram,224509.0,6.0,0.0986,141.99,0.0448,43869.0
7817.0,michael55,LinkedIn,729336.0,4.0,0.0834,799.0,0.0177,40953.0
7818.0,brett02,Facebook,177980.0,7.0,0.102,196.71,0.0285,45039.0
7819.0,wrightaudrey,TikTok,157901.0,2.0,0.0986,738.77,0.0477,1975.0
7820.0,samanthaallen,,,1.0,0.0642,349.72,0.0486,41937.0
7821.0,ysmith,TikTok,918231.0,3.0,0.102,139.9,0.0273,18250.0
7822.0,travis06,Facebook,429368.0,7.0,0.0834,951.11,0.0314,2939.0
7823.0,kstewart,LinkedIn,624328.0,4.0,0.0856,510.95,0.0334,8816.0
7824.0,besparza,LinkedIn,806426.0,2.0,0.0856,993.2,0.0343,10819.0
,turnerchristopher,Facebook,598518.0,7.0,0.0834,555.48,0.0397,46148.0
7826.0,,Instagram,459885.0,4.0,0.0834,124.95,0.0105,4788.0
7827.0,hevans,Twitter,852930.0,5.0,0.0642,,,35346.0
7828.0,lpierce,,394194.0,,0.102,281.4,,31047.0
7829.0,romerojorge,Facebook,164012.0,6.0,0.0856,170.04,0.0171,35064.0
7830.0,williambell,TikTok,,7.0,0.0856,,0.0105,
7831.0,michaelflores,TikTok,832467.0,6.0,0.0834,860.13,0.0418,9911.0
7832.0,,TikTok,956100.0,5.0,0.0986,715.37,0.0439,15031.0
7833.0,qhood,Twitter,38118.0,5.0,0.102,440.37,,21177.0
7834.0,cynthiagraham,Instagram,262519.0,5.0,0.0834,429.58,0.0479,38457.0
7835.0,,LinkedIn,679671.0,5.0,0.0834,,0.0277,20890.0
7836.0,allison03,TikTok,457403.0,5.0,0.102,893.56,0.0145,3610.0
7837.0,tylerwilliams,Twitter,172827.0,2.0,0.0986,522.77,0.0159,30367.0
7838.0,michael55,TikTok,448982.0,2.0,0.0856,535.84,0.0318,16821.0
7839.0,zblackburn,TikTok,864998.0,1.0,0.0642,374.56,0.0202,40003.0
7840.0,jameskennedy,Facebook,789581.0,3.0,0.0642,859.17,0.0109,31476.0
7841.0,victorsmith,LinkedIn,363924.0,1.0,0.0642,869.5,0.0465,24030.0
7842.0,fletcheralexis,Twitter,970459.0,5.0,0.0986,765.21,0.0149,31845.0
7843.0,fshaw,Twitter,893968.0,7.0,,153.65,0.0486,42704.0
7844.0,alexandermckenzie,TikTok,802944.0,3.0,0.0642,847.14,0.0334,9648.0
7845.0,byrdsamantha,Instagram,537007.0,3.0,0.0834,741.67,0.0468,31099.0
7846.0,larry14,LinkedIn,956373.0,5.0,0.0856,555.43,0.0364,6590.0
7847.0,qcannon,Instagram,102646.0,6.0,0.0834,594.15,0.0348,5058.0
